STATE,STATE_FIPS,COUNTY,COUNTY_FIPS,YEAR,POP,RACE_WHT,RACE_BLK,RACE_NTV,RACE_ASN,RACE_2P,RACE_LTN,INCOME,POVERTY
Arkansas,05,Garland County,051,1980,70531,0.9025676652819328,0.08166621769151153,0.005330989210418114,0.0019565864655257973,0,0.008478541350611787,6359.89605988856,0.15217422126440855
Arkansas,05,Garland County,051,1990,73397,0.8991239423954658,0.07635189449160047,0.006594274970366637,0.0073436243988173906,0,0.010586263743749744,11903.855402809379,0.1767238442988133
Arkansas,05,Garland County,051,2000,88068,0.8629241041013762,0.0780419675705137,0.006097560975609756,0.012490348367170823,0.014852159694781306,0.025593859290548214,18626.776763410093,0.1426738429395467
Arkansas,05,Garland County,051,2010,96024,0.8158585353661585,0.07930309089394318,0.006113055069565942,0.027534782970923936,0.02305673581604599,0.04813379988336249,23249.185830502134,0.1856850460784008
Arkansas,05,Garland County,051,2019,98555,0.8041601136421288,0.08210643802952666,0.009030490589011212,0.02070924864288976,0.02764953579219725,0.05634417330424636,27171.23058190858,0.18617521036601103
Arkansas,05,Grant County,053,1980,13008,0.9529520295202952,0.03213407134071341,0.004766297662976629,0.0036900369003690036,0,0.006457564575645757,5673.777982779828,0.1534440344403444
Arkansas,05,Grant County,053,1990,13948,0.9613564668769716,0.02702896472612561,0.0027244049326068252,0.0030111843991970175,0,0.005878979065098939,10345.738600516202,0.14783481502724405
Arkansas,05,Grant County,053,2000,16464,0.9439990281827016,0.02465986394557823,0.004494655004859086,0.008078231292517007,0.007288629737609329,0.011479591836734694,17565.526542759962,0.10046161321671526
Arkansas,05,Grant County,053,2010,17853,0.9269030415056293,0.02184506805578894,0.004313000616142945,0.014395339718814765,0.01058645605780541,0.02195709404581863,22190.223840466053,0.08267981178579431
Arkansas,05,Grant County,053,2019,18126,0.9203354297693921,0.026591636323513187,0.0017102504689396447,0.0036963477877082645,0.020191989407480966,0.027474346242965905,28152.605980359705,0.14523076923076922
Arkansas,05,Greene County,055,1980,30744,0.9900468384074942,5.529534218058808e-4,0.00429352068696331,2.6021337496747333e-4,0,0.004846474108769191,5144.801034348166,0.1770752016653656
Arkansas,05,Greene County,055,1990,31804,0.9891837504716388,6.288517167651867e-4,0.0024839642812224875,0.0024525216953842285,0,0.00525091183498931,9773.232800905547,0.17573261225003145
Arkansas,05,Greene County,055,2000,37331,0.9628726795424714,0.0012857946478797783,0.00423240738260427,0.006536122793388873,0.01344726902574268,0.011625726607912995,16367.178270070452,0.13096354236425492
Arkansas,05,Greene County,055,2010,42090,0.9426704680446661,0.00553575671180803,0.0049655500118793066,0.011998099311000238,0.013423616060822048,0.021406509859824185,19414.941715611974,0.1703533535430087
Arkansas,05,Greene County,055,2019,44937,0.9185303869862251,0.019226917684758663,0.0027816721187440196,0.013374279546921245,0.017580167790462203,0.028506575872888712,23456.13966219374,0.16438294010889293
Arkansas,05,Hempstead County,057,1980,23635,0.6910090966786545,0.2987941612016078,0.0030040194626613074,2.9617093293843875e-4,0,0.006896551724137931,5093.088893590015,0.18959170721387772
Arkansas,05,Hempstead County,057,1990,21621,0.6751306600064751,0.29896859534711623,0.0034225983997039915,0.009019009296517276,0,0.013459136950187318,8578.045742565098,0.22311641459691967
Arkansas,05,Hempstead County,057,2000,23587,0.5502607368465681,0.30355704413448087,0.004197227286216984,0.04354093356509942,0.015940984440581677,0.08250307372705304,14112.092339000297,0.19981345656505703
Arkansas,05,Hempstead County,057,2010,22609,0.474059003051882,0.29395373523817947,0.0038922552965633154,0.08899110973506126,0.01910743509221991,0.11999646158609403,17492.91316302998,0.2639258470817811
Arkansas,05,Hempstead County,057,2019,21842,0.44515154289900194,0.3013460305832799,0.004257851845069133,0.0998077099166743,0.021243475872172877,0.12819338888380186,21520.698791319475,0.22692272010390574
Arkansas,05,Hot Spring County,059,1980,26819,0.8740818076736642,0.11238301204370037,0.006115067675901413,7.08452962451993e-4,0,0.006711659644282039,5465.21943398337,0.16682202915843244
Arkansas,05,Hot Spring County,059,1990,26115,0.8788435764886081,0.10970706490522689,0.004824813325674899,0.002220945816580509,0,0.0044035994639096306,9173.749684089604,0.18349607505265172
Arkansas,05,Hot Spring County,059,2000,30353,0.8606727506342042,0.1026257701050967,0.004480611471683194,0.007017428260797944,0.012552301255230125,0.012651138272987843,15268.548150100485,0.13847066187856225
Arkansas,05,Hot Spring County,059,2010,32923,0.8279925887677307,0.10837408498617987,0.004677581022385567,0.013637882331500775,0.01740424627160344,0.02791361662059958,18343.85598739814,0.13519735845627215
Arkansas,05,Hot Spring County,059,2019,33597,0.8113224395035271,0.11411733190463434,0.004524213471440903,0.017680150013394052,0.01735273982796083,0.03500312527904277,21866.283299104085,0.18037490436113238
Arkansas,05,Howard County,061,1980,13459,0.8013225351066201,0.18463481685117766,0.0032691879040047554,0.0018574931272754291,0,0.008915967010922059,5269.778661118954,0.15744111746786538
Arkansas,05,Howard County,061,1990,13569,0.7671899181958877,0.21512270616847226,0.0039059621195371803,0.006853858058810524,0,0.006927555457292358,9568.439604981944,0.18041123148352864
Arkansas,05,Howard County,061,2000,14300,0.6851748251748252,0.2186013986013986,0.004055944055944056,0.03272727272727273,0.0086013986013986,0.05083916083916084,15564.872657342657,0.1511188811188811
Arkansas,05,Howard County,061,2010,13789,0.6196968598157953,0.20639640292987163,0.006962071216186815,0.05642178548118065,0.012691275654507216,0.09783160490245849,18516.724147933284,0.23328498912255258
Arkansas,05,Howard County,061,2019,13311,0.548268349485388,0.208774697618511,0.003681165952971227,0.0918037713169559,0.02208699571782736,0.12538501990834647,24400.347231612952,0.19390560562089507
Arkansas,05,Independence County,063,1980,30147,0.9635784655189571,0.018343450426244735,0.008425382293428865,0.0024214681394500283,0,0.007231233621919262,5084.6916442763795,0.1539456662354463
Arkansas,05,Independence County,063,1990,31192,0.9672993075147474,0.0190754039497307,0.0025647601949217746,0.005546293921518338,0,0.005514234419081816,10468.36461272121,0.1680559117722493
Arkansas,05,Independence County,063,2000,34233,0.933806560920749,0.020360470890661057,0.004527794817865802,0.01320363392048608,0.012823883387374755,0.01527765606286332,16100.16373090293,0.1259019075161394
Arkansas,05,Independence County,063,2010,36647,0.8608890222937757,0.019701476246350314,0.004884438016754441,0.040821895380249405,0.01533549813081562,0.058367669932054465,19862.83834627584,0.22908235808815489
Arkansas,05,Independence County,063,2019,37427,0.8479974350068132,0.01923744890052636,0.0018703075319956182,0.040612392123333424,0.027146177892964973,0.06313623854436637,23732.765597028883,0.16689658978037744
Arkansas,05,Izard County,065,1980,10768,0.986998514115899,0.0016716196136701336,0.002786032689450223,0,0,0.008543833580980683,4806.299219910847,0.20793090638930165
Arkansas,05,Izard County,065,1990,11364,0.9851284758887715,9.679690249912002e-4,0.005631819781766983,0.0020239352340725098,0,0.006247800070397747,8823.197553678283,0.2065293910594861
Arkansas,05,Izard County,065,2000,13249,0.9540342667371122,0.014416182353385161,0.006264623745188316,0.00392482451505774,0.011321609178051174,0.010038493471205374,14449.23911238584,0.16257830779681484
Arkansas,05,Izard County,065,2010,13696,0.9426109813084113,0.012777453271028038,0.007666471962616822,0.008761682242990653,0.012996495327102803,0.015186915887850467,17421.529381519023,0.17783164389598943
Arkansas,05,Izard County,065,2019,13570,0.9165070007369197,0.0182756079587325,0.012453942520265292,0.0036845983787767134,0.02593957258658806,0.02313927781871776,21037.313559322032,0.15091053048297703
Arkansas,05,Jackson County,067,1980,21646,0.8607594936708861,0.13254180911022823,6.467707659613786e-4,3.233853829806893e-4,0,0.005728541069943639,5197.536727339924,0.2292802365333087
Arkansas,05,Jackson County,067,1990,18944,0.845386402027027,0.1456397804054054,0.0034839527027027027,0.002005912162162162,0,0.0034839527027027027,8993.176150760135,0.26203547297297297
Arkansas,05,Jackson County,067,2000,18418,0.7930285590183516,0.1756433923335867,0.003257682701704854,0.005863828863068737,0.009501574546639158,0.01270496253664893,14547.437615376262,0.15854055814963622
Arkansas,05,Jackson County,067,2010,17997,0.7738511974217925,0.16669444907484582,0.005056398288603656,0.01522475968216925,0.014946935600377841,0.024226259932210923,16094.55577299413,0.21800391389432486
Arkansas,05,Jackson County,067,2019,17027,0.7481059493745228,0.12280495683326481,0.001526986550772303,0.004287308392553004,0.09437951488811887,0.02889528396076819,20295.466670582016,0.24356020942408377
Arkansas,05,Jefferson County,069,1980,90718,0.5797857095614982,0.40613770144844463,0.003064441455940387,0.0029101170660728853,0,0.008102030468043827,5470.317996428493,0.21946030556229193
Arkansas,05,Jefferson County,069,1990,85487,0.5550668522699358,0.43137553078245816,0.0026553745013861755,0.005907330939207131,0,0.004994911507012762,9891.309637722694,0.2270520663960602
Arkansas,05,Jefferson County,069,2000,84278,0.4749756757398135,0.4958352120363559,0.00239682954033081,0.009622914639644984,0.0075583188969837916,0.009611049146871069,15406.358041244452,0.19225657941574315
Arkansas,05,Jefferson County,069,2010,77435,0.4040550138826112,0.5506424743333118,0.002750694130561116,0.014709110867178925,0.012100471363078711,0.015742235423258217,19295.82942891353,0.21626581290020302
Arkansas,05,Jefferson County,069,2019,69282,0.37556652521578476,0.5652983458907075,0.0028290176380589473,0.023527034438959614,0.011777950982939291,0.02100112583354984,21442.70985248694,0.22200664747698032
Arkansas,05,Johnson County,071,1980,17423,0.9723928140963095,0.01555415255696493,0.004591631751133559,0.0024106066693451184,0,0.005050794926246915,5128.840612982839,0.17517075130574528
Arkansas,05,Johnson County,071,1990,18221,0.9555457988035783,0.0169584545304868,0.005982108556061687,0.009384775808133473,0,0.01212886230173975,8946.646726304813,0.19439108720706877
Arkansas,05,Johnson County,071,2000,22781,0.8698915763135947,0.013739519775251306,0.006189368333260173,0.028883718888547474,0.01426627452701813,0.06702954216232826,15087.483955928186,0.16000175584917256
Arkansas,05,Johnson County,071,2010,25540,0.751213782302271,0.014252153484729836,0.008848864526233359,0.08519968676585749,0.019342208300704777,0.1211433046202036,19400.89254128512,0.1853330202707991
Arkansas,05,Johnson County,071,2019,26372,0.7729789170332171,0.015963901107234946,0.0023888973153344457,0.04383436978613681,0.025633247383588655,0.13920066737448808,21009.447861368117,0.22723908216136196
Arkansas,05,Lafayette County,073,1980,10213,0.5715264858513659,0.4101635170860668,0.004406149025751493,0,0,0.013903848036815823,4367.668461764418,0.31616567120336825
Arkansas,05,Lafayette County,073,1990,9643,0.605931763973867,0.38483874312973143,0.002074043347505963,0.002903660686508348,0,0.0042517888623872235,7569.078606242871,0.34273566317536036
Arkansas,05,Lafayette County,073,2000,8559,0.6104685126767145,0.3648790746582545,0.0037387545273980605,0.004322934922304007,0.006309148264984227,0.010281574950344666,14163.658137632901,0.2279471900923005
Arkansas,05,Lafayette County,073,2010,7645,0.5900588620013081,0.3721386527141923,0.002223675604970569,0.010464355788096796,0.007979071288423806,0.017135382603008502,16865.177080598583,0.224468364400105
Arkansas,05,Lafayette County,073,2019,6800,0.5727941176470588,0.36,0.00411764705882353,0.02014705882352941,0.016176470588235296,0.02676470588235294,25876.386470588237,0.2590307043949428
Arkansas,05,Lawrence County,075,1980,18447,0.9865560795793354,0.0019515368352577655,0.004878842088144414,9.757684176288828e-4,0,0.005637773079633545,4613.719629208002,0.2232341302108744
Arkansas,05,Lawrence County,075,1990,17457,0.9831586183192988,0.005040957781978576,0.007217735006014779,0.001145672223176949,0,0.003437016669530847,8246.28469954746,0.24402818353669015
Arkansas,05,Lawrence County,075,2000,17774,0.9709688308765613,0.004444694497580736,0.005738719477889051,0.0018566445369641049,0.010183413975469787,0.006807696635535051,13802.296556768313,0.1781253516372229
Arkansas,05,Lawrence County,075,2010,17415,0.9643410852713178,0.007866781510192362,0.0036175710594315244,0.003330462245190927,0.011771461383864484,0.00907263853000287,15243.019117477186,0.24280928728196835
Arkansas,05,Lawrence County,075,2019,16549,0.9508731645416642,0.011239349809656173,0.0026587709227143632,0.0026587709227143632,0.017100731162003748,0.015469212641247206,21472.895220255,0.15645363408521304
Arkansas,05,Lee County,077,1980,15539,0.4317523650170539,0.548297831263273,4.504794388313276e-4,0.00688589999356458,0,0.012613424287277174,3435.7363408198726,0.43767295192740846
Arkansas,05,Lee County,077,1990,13053,0.40412165785643145,0.5735846165632421,8.427181490845017e-4,0.008120738527541561,0,0.0133302689037003,6590.740825863786,0.4687811231134605
Arkansas,05,Lee County,077,2000,12580,0.39213036565977744,0.57241653418124006,0.001589825119236884,0.00794912559618442,0.00397456279809221,0.021939586645468998,10979.039904610492,0.25675675675675674
Arkansas,05,Lee County,077,2010,10424,0.4041634689178818,0.5526669224865695,0.004700690713737529,0.010744435917114352,0.011607828089025326,0.016116653875671526,12384.958005752636,0.26558005752636626
Arkansas,05,Lee County,077,2019,9194,0.4045029366978464,0.555579725908201,0.0038068305416576026,0.0038068305416576026,0.007287361322601697,0.025016314988035675,16968.148575157713,0.22101497283688884
Arkansas,05,Lincoln County,079,1980,13369,0.6337796394644326,0.3585907696910764,0.001047198743361508,4.4879946144064627e-4,0,0.0061335926396888325,4129.85967536839,0.23217892138529433
Arkansas,05,Lincoln County,079,1990,13690,0.6178962746530314,0.36048210372534695,0.004747991234477721,0.00577063550036523,0,0.011102994886778671,7865.241928414901,0.2016800584368152
Arkansas,05,Lincoln County,079,2000,14492,0.6306237924372068,0.3292161192382004,0.004002208114821971,0.010557548992547612,0.007452387524151256,0.01814794369307204,12550.958666850676,0.1510488545404361
Arkansas,05,Lincoln County,079,2010,14134,0.6335786047827933,0.2987830762699873,0.002688552426772322,0.023064949766520446,0.00990519315126645,0.031979623602660254,15161.027599350604,0.2216418437213242
Arkansas,05,Lincoln County,079,2019,13455,0.620066889632107,0.3051653660349313,0.005351170568561873,0.02073578595317726,0.009364548494983277,0.039316239316239315,14757.789594946116,0.20031242489786108
Arkansas,05,Little River County,081,1980,13952,0.7416857798165137,0.2487098623853211,0.0032970183486238534,0,0,0.006307339449541285,5719.999569954128,0.19187213302752293
Arkansas,05,Little River County,081,1990,13966,0.7632822569096377,0.209866819418588,0.008305885722468853,0.0070886438493484175,0,0.011456394099957039,9921.835314334814,0.1905341543749105
Arkansas,05,Little River County,081,2000,13628,0.7279131200469622,0.21272380393307896,0.014528911065453478,0.010859994129732903,0.016730261226885822,0.017243909597886704,15941.814132668036,0.15233343117111828
Arkansas,05,Little River County,081,2010,13171,0.7281907220408473,0.19125351150254347,0.014577480829094222,0.01882924607091337,0.020044036140004554,0.02710500341659707,20064.29392408938,0.1463116008570554
Arkansas,05,Little River County,081,2019,12347,0.7236575686401555,0.2194865149429011,0.010447882076617803,0.008666072730217867,0.02243459949785373,0.015307362112253989,25759.377014659432,0.1613489833030253
Arkansas,05,Logan County,083,1980,20144,0.9715548054011119,0.014247418586179507,0.005659253375694996,0.0021842732327243845,0,0.006354249404289118,4625.298103653693,0.21445591739475775
Arkansas,05,Logan County,083,1990,20557,0.9699858928832028,0.013280147881500219,0.0060806537918957045,0.0036970375054725885,0,0.0069562679379286865,8290.508148076082,0.1861652964926789
Arkansas,05,Logan County,083,2000,22486,0.9524593080138753,0.010495419372053722,0.006537401049541937,0.005603486613893089,0.012763497287200925,0.012140887663435027,14536.15645290403,0.15124966645913013
Arkansas,05,Logan County,083,2010,22353,0.909676553482754,0.01328680713998121,0.010602603677358744,0.02532098599740527,0.018297320270209815,0.022815729432290967,19587.06540801718,0.1541696492483894
Arkansas,05,Logan County,083,2019,21668,0.888037659220971,0.013752999815395975,0.008445634114823703,0.03124423112423851,0.028752076795274136,0.029767398929296657,21490.69295735647,0.187110673973116
Arkansas,05,Lonoke County,085,1980,34518,0.8661278173706471,0.12234196651022655,0.0034185062865751204,0.001998957065878672,0,0.006112752766672461,5422.71429399154,0.17544469552117736
Arkansas,05,Lonoke County,085,1990,39268,0.8951054293572375,0.09004787613323827,0.0042273607008251,0.004354690842416217,0,0.006264642966282979,10270.887236426606,0.14683711928287665
Arkansas,05,Lonoke County,085,2000,52828,0.8928409176951616,0.06443552661467404,0.0049027031119860676,0.00957825395623533,0.010789732717498297,0.017452865904444614,17462.13920648141,0.10392216248958885
Arkansas,05,Lonoke County,085,2010,68356,0.8646936625899702,0.05961437181812862,0.0053104336122652,0.019456960617941367,0.01806717771665984,0.032857393645034816,22790.678384157953,0.1300788001288924
Arkansas,05,Lonoke County,085,2019,72528,0.8424056915949703,0.05666776968894772,0.00714206926979925,0.024997242444297376,0.02410103684094419,0.04468619016104125,27288.740500220603,0.12227749676016889
Arkansas,05,Madison County,087,1980,11373,0.9847006067000791,1.7585509540138925e-4,0.009759957794777103,6.154928339048624e-4,0,0.00474808757583751,4389.62868196606,0.21032269410006155
Arkansas,05,Madison County,087,1990,11618,0.9746944396625925,2.5822000344293336e-4,0.01205026682733689,0.003442933379239112,0,0.009554140127388535,8521.634532621794,0.19857118264761578
Arkansas,05,Madison County,087,2000,14243,0.9288071333286527,0.0011233588429403918,0.01221652741697676,0.016288703222635682,0.01095274871866882,0.030611528470125677,14694.353366566032,0.18366917082075404
Arkansas,05,Madison County,087,2010,15717,0.8877012152446395,0.00178151046637399,0.012088821021823503,0.03295794362791881,0.017178850925749188,0.048291658713494945,17717.62689804772,0.2354855174173791
Arkansas,05,Madison County,087,2019,16211,0.8789093825180433,0.003022638948861884,0.013139226451175127,0.02769724261304053,0.019986428967984703,0.057245080500894455,24356.070754426008,0.17408075654824862
Arkansas,05,Marion County,089,1980,11334,0.9836774307393683,0,0.010058231868713605,7.940709370037057e-4,0,0.005470266454914417,4952.088935944945,0.2331921651667549
Arkansas,05,Marion County,089,1990,12001,0.9875010415798684,4.999583368052662e-4,0.004416298641779851,0.003583034747104408,0,0.0039996666944421295,9282.031664027998,0.1866511124072994
Arkansas,05,Marion County,089,2000,16140,0.9676579925650558,0.0012391573729863693,0.007558859975216853,0.0037794299876084264,0.012205700123915737,0.007558859975216853,14581.759975216853,0.15049566294919456
Arkansas,05,Marion County,089,2010,16653,0.9523209031405753,0.0018014772113132769,0.006905662643367561,0.005764727076202486,0.015973097940311057,0.017234131988230348,18935,0.17945189085686933
Arkansas,05,Marion County,089,2019,16476,0.9371813546977422,0.004855547462976451,0.009225540179655257,0.01001456664238893,0.01571983491138626,0.023003156105850936,21395,0.1820082395621964
Arkansas,05,Miller County,091,1980,37766,0.7625906900386591,0.2212307366414235,0.006593232007625907,0.002224222845946089,0,0.00736111846634539,5429.145580681035,0.1897473918339247
Arkansas,05,Miller County,091,1990,38467,0.7578963787142226,0.224218161021135,0.0038474536615800557,0.0059791509605636,0,0.008058855642498764,9669.77877141446,0.2194868328697325
Arkansas,05,Miller County,091,2000,40443,0.7243280666617214,0.22987908908834656,0.006305170239596469,0.00932176149148184,0.014316445367554336,0.01584946715129936,16440.279603392428,0.1879682516133818
Arkansas,05,Miller County,091,2010,43462,0.6924669826515116,0.2454327918641572,0.006741521328977038,0.014495421287561549,0.016980350651143526,0.023882932216649028,19888.501323390643,0.19544753619185712
Arkansas,05,Miller County,091,2019,43572,0.6646011199853117,0.24761314605710089,0.011590011934269714,0.022629211420178097,0.02028825851464243,0.0332782520884972,23728.782612687046,0.20059780803719696
Arkansas,05,Mississippi County,093,1980,59517,0.7110741468824033,0.27163667523564694,9.577095619738898e-4,0.0038644420921753447,0,0.01246702622780046,4790.784985802376,0.2577918913923753
Arkansas,05,Mississippi County,093,1990,57525,0.6943763581051716,0.27824424163407213,0.002920469361147327,0.011508039982616253,0,0.012950890916992612,8702.066162538027,0.2557670578009561
Arkansas,05,Mississippi County,093,2000,51979,0.6219819542507551,0.3269974412743608,0.002577964177841051,0.014775197675984533,0.011177590950191423,0.022489851670867082,13998.100521364397,0.22609130610438832
Arkansas,05,Mississippi County,093,2010,46480,0.5799913941480207,0.34029690189328743,0.002925989672977625,0.025365748709122202,0.014952667814113597,0.036467297762478486,18912.452961972922,0.23667758903164612
Arkansas,05,Mississippi County,093,2019,42126,0.5619095095665385,0.33736884584342214,7.358875753691307e-4,0.02661064425770308,0.032070455300764376,0.04130465745620282,22750.3436594977,0.24321371339775652
Arkansas,05,Monroe County,095,1980,14052,0.577355536578423,0.40834044975804157,0.007116424708226587,5.69313976658127e-4,0,0.006618274978650726,4308.162112154853,0.3448619413606604
Arkansas,05,Monroe County,095,1990,11333,0.6026647842583606,0.39018794670431484,0.0022941851230918555,0.0020294714550427953,0,0.002823612459189976,7622.559428218477,0.35489279096444015
Arkansas,05,Monroe County,095,2000,10254,0.5808464989272479,0.3879461673493271,0.0026331187829139848,0.004291008386970939,0.011410181392627268,0.012873025160912814,13082.214257850595,0.2701384825433977
Arkansas,05,Monroe County,095,2010,8149,0.5463247024174746,0.4086390968216959,0.0035587188612099642,0.013498588783899866,0.011780586575039883,0.016198306540679837,17368.669367710252,0.26212400245549416
Arkansas,05,Monroe County,095,2019,7050,0.539290780141844,0.4297872340425532,0.0029787234042553193,0.0058156028368794325,0.01574468085106383,0.006382978723404255,23537.84879432624,0.2708094144661309
Arkansas,05,Montgomery County,097,1980,7771,0.9849440226483078,0,0.006305494788315532,0.0028310384763865653,0,0.005919444086990092,4544.526701840175,0.224810191738515
Arkansas,05,Montgomery County,097,1990,7841,0.9771712791735748,0.0010202780257620202,0.011860732049483484,0.0028057645708455554,0,0.007141946180334141,8278.329422267569,0.2336436678995026
Arkansas,05,Montgomery County,097,2000,9245,0.9289345592212006,0.002920497566252028,0.011141157382368849,0.01936181719848567,0.012330989724175229,0.025310978907517576,14742.790914007572,0.1678745267712277
Arkansas,05,Montgomery County,097,2010,9487,0.9061874143564879,0.0023189627911879415,0.008327184568356698,0.025192368504269,0.019921998524296405,0.03805207125540213,19298.20385062943,0.22373849571564583
Arkansas,05,Montgomery County,097,2019,8950,0.8781005586592179,0.0033519553072625698,0.014748603351955308,0.034636871508379886,0.025810055865921788,0.04335195530726257,22630.797765363128,0.21304397227587774
Arkansas,05,Nevada County,099,1980,11097,0.6865819590880418,0.30620888528431106,0,8.110300081103001e-4,0,0.006398125619536812,4975.627827340722,0.21861764440839868
Arkansas,05,Nevada County,099,1990,10101,0.6724086724086724,0.3164043164043164,0.002673002673002673,0.002178002178002178,0,0.006336006336006336,9651.475893475894,0.19869319869319868
Arkansas,05,Nevada County,099,2000,9955,0.6538422903063787,0.31180311401305877,0.0038171772978402812,0.009141135107985936,0.00622802611752888,0.015168257157207434,14113.337518834756,0.22591662481165242
Arkansas,05,Nevada County,099,2010,8997,0.6349894409247527,0.30721351561631655,0.0034455929754362564,0.01633877959319773,0.01356007558074914,0.024452595309547628,19786.144951682774,0.26646673331111853
Arkansas,05,Nevada County,099,2019,8351,0.628068494791043,0.34534786253143335,0.0015566997964315652,5.987306909352174e-4,0.02418871991378278,2.3949227637408692e-4,19911.717518860016,0.23075980392156864
Arkansas,05,Newton County,101,1980,7756,0.9860752965446106,0.0036101083032490976,0.003223310985043837,2.5786487880350697e-4,0,0.006833419288292934,3552.4649303764827,0.3160134089736978
Arkansas,05,Newton County,101,1990,7666,0.9834333420297418,0,0.006652752413253326,0.004304722149752152,0,0.005609183407252805,7165.37568484216,0.29246021393164623
Arkansas,05,Newton County,101,2000,8608,0.9632899628252788,0.0013940520446096654,0.0055762081784386614,0.005808550185873606,0.01312732342007435,0.010803903345724907,13818.627091078066,0.2015566914498141
Arkansas,05,Newton County,101,2010,8330,0.943577430972389,0.0010804321728691477,0.010804321728691477,0.005762304921968787,0.021848739495798318,0.016926770708283315,17468.862780593772,0.258387641805455
Arkansas,05,Newton County,101,2019,7812,0.9374039938556068,2.560163850486431e-4,0.025089605734767026,0.014208909370199693,0.01881720430107527,0.004224270353302612,19687.578213005632,0.15829567462879277
Arkansas,05,Ouachita County,103,1980,30541,0.62558527880554,0.36023705838053766,0.004518516093120723,3.929144428800629e-4,0,0.009266232277921482,5332.503749058642,0.20677122556563307
Arkansas,05,Ouachita County,103,1990,30574,0.6400536403480082,0.3512461568653104,0.0014391312880225027,0.0029109701053182443,0,0.0043501013933407474,9994.558775430103,0.2094263099365474
Arkansas,05,Ouachita County,103,2000,28790,0.5901354637026746,0.38641889544980895,0.002535602639805488,0.005349079541507468,0.008266759291420633,0.007294199374782911,15111.271552622438,0.1931573463007989
Arkansas,05,Ouachita County,103,2010,26120,0.5541730474732006,0.40076569678407353,0.0032924961715160798,0.010068912710566615,0.016079632465543645,0.01562021439509954,19412.29551247393,0.2000463427821117
Arkansas,05,Ouachita County,103,2019,23830,0.5465379773394881,0.4164078892152749,7.973143096936634e-4,0.001678556441460344,0.011162400335711288,0.0234158623583718,21548.768191355433,0.2316688006828852
Arkansas,05,Perry County,105,1980,7266,0.9746765758326452,0.018166804293971925,0.005642719515551885,0,0,0.0015139003578309937,4783.939581612992,0.1665290393614093
Arkansas,05,Perry County,105,1990,7969,0.9703852428159117,0.014932864851298782,0.005270422888693688,0.003513615259129125,0,0.005897854184966746,8861.654787300791,0.20077801480737859
Arkansas,05,Perry County,105,2000,10209,0.9444607699089039,0.017337643255950632,0.009795278675678323,0.005583308845136644,0.011068664903516505,0.011754334410813987,16224.455284552845,0.1379175237535508
Arkansas,05,Perry County,105,2010,10445,0.927908089995213,0.018764959310674963,0.006701771182383916,0.006701771182383916,0.016275730014360938,0.023647678314983246,21943.81820800922,0.13598386632094497
Arkansas,05,Perry County,105,2019,10355,0.932882665379044,0.006663447609850314,0.0010622887493964268,0.017962337035248674,0.012168034765813617,0.02926122646064703,23163.80173829068,0.17892061008994917
Arkansas,05,Phillips County,107,1980,34772,0.44840676406303925,0.5294489819394915,0.005176578856551248,0.003393535028183596,0,0.013574140112734384,4178.508598872656,0.39396640975497527
Arkansas,05,Phillips County,107,1990,28838,0.43962826825716067,0.546258409043623,0.0013870587419377212,0.004507940911297593,0,0.008218323045980998,6689.1849296067685,0.4240585338789098
Arkansas,05,Phillips County,107,2000,26445,0.378029873321989,0.5903573454339195,0.0017394592550576669,0.00760068065796937,0.007827566647759502,0.014445074683304972,12294.049725846096,0.32304783512951407
Arkansas,05,Phillips County,107,2010,21757,0.33694902789906694,0.6305556832283863,0.0023440731718527372,0.0074918417061175715,0.00946821712552282,0.013191156869053637,16372.8300840802,0.3192275709137947
Arkansas,05,Phillips County,107,2019,18606,0.3423089326023863,0.6315167150381598,3.762227238525207e-4,0.002096098032892615,0.004890895410082769,0.018811136192626036,18551.664893045254,0.34538545059717696
Arkansas,05,Pike County,109,1980,10373,0.9518943410777981,0.037694013303769404,0.007037501205051576,0,0,0.003374144413380893,5166.944664031621,0.1823002024486648
Arkansas,05,Pike County,109,1990,10086,0.9483442395399564,0.037477691850089236,0.005552250644457664,0.003073567321039064,0,0.005552250644457664,9242.237953599048,0.17628395796153085
Arkansas,05,Pike County,109,2000,11303,0.8847208705653367,0.03468105812616119,0.006458462355126957,0.02778023533575157,0.010705122533840573,0.03565425108378307,15349.275059718659,0.16473502609926569
Arkansas,05,Pike County,109,2010,11291,0.8357098574085555,0.02922681781950226,0.006199628022318661,0.0480914002302719,0.016384731201842175,0.06438756531750953,18315.898499245184,0.2041559364177249
Arkansas,05,Pike County,109,2019,10756,0.843622164373373,0.04081442915582001,0.005206396429899591,0.03161026403867609,0.013666790628486426,0.06507995537374489,23361.576143547787,0.1541887793783169
Arkansas,05,Poinsett County,111,1980,27032,0.9257916543356023,0.06732761171944363,0.0019606392423794023,7.39863865048831e-5,0,0.004846108316069843,5135.663768866529,0.22380881917727138
Arkansas,05,Poinsett County,111,1990,24664,0.9192750567628933,0.07188614985403828,0.001743431722348362,0.0020677911125527083,0,0.0050275705481673694,8792.869607525137,0.252311060655206
Arkansas,05,Poinsett County,111,2000,25614,0.8955258842820333,0.07125009760287343,0.002303427812914812,0.009174670102287811,0.007456859529944562,0.014289060669946124,13090.38506285625,0.20847973764347622
